sentences	gold	predict	probability
('这端，百里怜雪手持长剑，瞅见李北羽已摇摇幌幌正由玉珊儿照顾著，正想出剑杀向蒋易修，蓦地，一片刀光临空而至，好不惊人。是杜鹏！', '这端，百里怜雪手持长剑，瞅见李北羽已摇摇幌幌正由玉珊儿照顾著，正想出剑杀向蒋易修，蓦地，一片刀光临空而至，好惊人。是杜鹏！', '好不a')	1	1	[2.7007647e-05, 0.99997294]
('※※※是夜，留香院内灯火通明，衣香鬓影，好不热闹。“赵大爷，您好久没来啦。', '※※※是夜，留香院内灯火通明，衣香鬓影，好热闹。“赵大爷，您好久没来啦。', '好不a')	1	1	[2.5602109e-05, 0.99997437]
('”公孙相双眉陡然一挑，冷声道：“秦得广，你再敢出言不逊，看我不割下你一只耳朵来。', '”公孙相双眉陡然一挑，冷声道：“秦得广，你再敢出言不逊，看我割下你一只耳朵来。', '看我不')	1	1	[2.8525257e-05, 0.9999715]
('”她向那伙匪徒跨上一步，气势好不吓人，她笑了出来。', '”她向那伙匪徒跨上一步，气势好吓人，她笑了出来。', '好不a')	1	1	[2.4756313e-05, 0.9999752]
('叶利钦在党代会开始时几乎差一点没能当上代表，只是在他的力争下才取得了出席大会的资格。', '叶利钦在党代会开始时几乎差一点能当上代表，只是在他的力争下才取得了出席大会的资格。', '差点没')	0	0	[0.99990845, 9.149679e-05]
('他看着熟睡的女孩，脸上没有残妆，清新一如早上初绽的莲花，永实猜她只有十多二十岁，昨夜好不冒昧，竟然把她拖到酒吧去，这孩子恐怕中学尚未毕业，给她家长知道两人都要捱骂。', '他看着熟睡的女孩，脸上没有残妆，清新一如早上初绽的莲花，永实猜她只有十多二十岁，昨夜好冒昧，竟然把她拖到酒吧去，这孩子恐怕中学尚未毕业，给她家长知道两人都要捱骂。', '好不a')	1	1	[0.0014092025, 0.99859077]
('皇嫂出现在地下宫殿时差点没让我的呼吸停止，还以为哥哥出了什么事。', '皇嫂出现在地下宫殿时差点让我的呼吸停止，还以为哥哥出了什么事。', '差点没')	1	1	[3.4668155e-05, 0.9999653]
('群众拍手称快，高兴感激的百姓差点没把派出所门槛踩破。', '群众拍手称快，高兴感激的百姓差点把派出所门槛踩破。', '差点没')	1	1	[2.5331512e-05, 0.9999746]
('”旁边突然有人接话，她吓得差点没跳上树顶去。', '”旁边突然有人接话，她吓得差点跳上树顶去。', '差点没')	1	1	[2.586558e-05, 0.99997413]
('这条路东一曲，西一弯，好不怪异？这样奔行了一顿饭时分，前面一座高山，矗立入云，甚是挺拔，但见一道银色匹练，从半腰直挂而下，老远就可听到洪洪水声，溪中水流，也愈见湍急。', '这条路东一曲，西一弯，好怪异？这样奔行了一顿饭时分，前面一座高山，矗立入云，甚是挺拔，但见一道银色匹练，从半腰直挂而下，老远就可听到洪洪水声，溪中水流，也愈见湍急。', '好不a')	1	1	[2.6793237e-05, 0.9999732]
('＂这时忽然一阵大风吹过，卷走了阿雪的帆布帽，眼看着就要掉到海里的同时，程步云居然在千钧一发之际奔到崖边抓回了那顶帽子，他踉跄了几步，差点没跌进海里，看着这万分惊险的一幕，阿雪忍不住站起来，叫出声声来。', '＂这时忽然一阵大风吹过，卷走了阿雪的帆布帽，眼看着就要掉到海里的同时，程步云居然在千钧一发之际奔到崖边抓回了那顶帽子，他踉跄了几步，差点跌进海里，看着这万分惊险的一幕，阿雪忍不住站起来，叫出声声来。', '差点没')	1	1	[2.447747e-05, 0.99997556]
('这一点你放心，大陆抢先表态，人骏以后要到我那里告状，看我不打他！', '这一点你放心，大陆抢先表态，人骏以后要到我那里告状，看我打他！', '看我不')	1	1	[2.7180247e-05, 0.9999728]
('”“你……”燕吹笛被他的固执气得差点没吹胡子瞪眼。', '”“你……”燕吹笛被他的固执气得差点吹胡子瞪眼。', '差点没')	1	1	[2.8737986e-05, 0.9999713]
('三哥原有一名自小定下婚约的未婚妻，但对方却在未过门之前便背叛了三哥，事情被发现后，三哥就一亘隐居在拂尘居，除了固定时间必须返家探视双亲之外，其他时候他几乎没出过那里。', '三哥原有一名自小定下婚约的未婚妻，但对方却在未过门之前便背叛了三哥，事情被发现后，三哥就一亘隐居在拂尘居，除了固定时间必须返家探视双亲之外，其他时候他几乎出过那里。', '几乎没')	0	0	[0.9999373, 6.267947e-05]
('”左昕璇双眼晶晶发亮看着凌云，只差没把口水滴在他身上。', '”左昕璇双眼晶晶发亮看着凌云，只差把口水滴在他身上。', '只差没')	1	1	[2.4141762e-05, 0.9999758]
('再笨的人也知道痴缠下去没有益处，说时容易做时难，我几乎没发疯。我没有去送飞机，小玉没告诉我几时走。', '再笨的人也知道痴缠下去没有益处，说时容易做时难，我几乎发疯。我没有去送飞机，小玉没告诉我几时走。', '几乎没')	1	1	[3.4820972e-05, 0.9999652]
('有这么一个柜子，又有这些沉重的、几乎使人透不过气来的衣服，让我差不多把所有的念头都集中在一起，扎成一捆，馈赠给想象中的某个人物，而他十分富有，庄重地接受了我的礼物，心中的快活却几乎没流露出一丝一毫。', '有这么一个柜子，又有这些沉重的、几乎使人透不过气来的衣服，让我差不多把所有的念头都集中在一起，扎成一捆，馈赠给想象中的某个人物，而他十分富有，庄重地接受了我的礼物，心中的快活却几乎流露出一丝一毫。', '几乎没')	0	0	[0.999943, 5.694287e-05]
('一心想招来当乘龙快婿；就只差没正式召告天下了。', '一心想招来当乘龙快婿；就只差正式召告天下了。', '只差没')	1	1	[2.3997178e-05, 0.99997604]
('一换下新娘礼服的子雅立刻故态复萌，二话不说就阿莎力地拍胸脯接下长辈的敬酒，只差没跷起脚到椅子上划拳了。', '一换下新娘礼服的子雅立刻故态复萌，二话不说就阿莎力地拍胸脯接下长辈的敬酒，只差跷起脚到椅子上划拳了。', '只差没')	1	1	[2.3234226e-05, 0.99997675]
('黄浦区首批动迁居民利用国庆长假冒雨前来参观选房，好不热闹！73岁的吴美琴老妈妈家住董家渡街道花园港路89号，原本是老房子。', '黄浦区首批动迁居民利用国庆长假冒雨前来参观选房，好热闹！73岁的吴美琴老妈妈家住董家渡街道花园港路89号，原本是老房子。', '好不a')	1	1	[2.538198e-05, 0.9999746]
('也看见过这样一些人，喜欢说假话却总也传不出去，刚作第一度传播就弹了回来给自己享用，好不丧气。是不是他们智商太低，编造能力太差？', '也看见过这样一些人，喜欢说假话却总也传不出去，刚作第一度传播就弹了回来给自己享用，好丧气。是不是他们智商太低，编造能力太差？', '好不a')	1	1	[2.5597323e-05, 0.99997437]
('梦雪整个人跌在他的身上，胸贴胸，颊贴颊，只差没嘴对嘴。', '梦雪整个人跌在他的身上，胸贴胸，颊贴颊，只差嘴对嘴。', '只差没')	1	1	[2.422629e-05, 0.9999758]
('她的确需要一些提振精神的茶水，昨夜她几乎没合眼，今天还得培养精神以便到机场时有力气逃离。', '她的确需要一些提振精神的茶水，昨夜她几乎合眼，今天还得培养精神以便到机场时有力气逃离。', '几乎没')	0	0	[0.99994063, 5.935615e-05]
('刚走进公园，就看见一群孩子们在打雪仗，好不热闹。进了服装店，走到化妆品柜台前，齐娟拿出一支口红试了试，问张萍：“颜色好不好看？', '刚走进公园，就看见一群孩子们在打雪仗，好热闹。进了服装店，走到化妆品柜台前，齐娟拿出一支口红试了试，问张萍：“颜色好不好看？', '好不a')	1	1	[2.5796928e-05, 0.99997425]
('因为在这之前，她得了一场重病，差点没到阴间去同她那牺牲的老伴、儿子团聚。', '因为在这之前，她得了一场重病，差点到阴间去同她那牺牲的老伴、儿子团聚。', '差点没')	1	1	[0.00013718945, 0.9998628]
('胡家众仙一向诙谐倜傥，既能化作好女迷人，又能制造瓷器戏世，难免不会画几个烟壶来捉弄一下红尘中人。', '胡家众仙一向诙谐倜傥，既能化作好女迷人，又能制造瓷器戏世，难免会画几个烟壶来捉弄一下红尘中人。', '难免不')	1	1	[0.00016833225, 0.9998317]
('大伙的晚服不过是急就章店里买回来的成衣，但这位小姐身上一袭舞衣却使她看上去宛如林间小仙子，它用似云如雾般的灰紫色软烟罗纱制成，像是用了许多料子，偏又十分贴身，好不漂亮。乃意一时间被她吸引，渐渐走近。', '大伙的晚服不过是急就章店里买回来的成衣，但这位小姐身上一袭舞衣却使她看上去宛如林间小仙子，它用似云如雾般的灰紫色软烟罗纱制成，像是用了许多料子，偏又十分贴身，好漂亮。乃意一时间被她吸引，渐渐走近。', '好不a')	1	1	[2.8497714e-05, 0.9999715]
('突然，她被凑近的一张笑脸吓了一大跳，差点没惊叫出声。', '突然，她被凑近的一张笑脸吓了一大跳，差点惊叫出声。', '差点没')	1	1	[2.5053763e-05, 0.99997497]
('大门上火红朱漆，雕梁画栋，石狮雄峙，气派好不威严。纪天寒心中疑问丛生，心想如此大户，何以会轻易的让闺女被山贼捉走。', '大门上火红朱漆，雕梁画栋，石狮雄峙，气派好威严。纪天寒心中疑问丛生，心想如此大户，何以会轻易的让闺女被山贼捉走。', '好不a')	1	1	[2.6786083e-05, 0.9999732]
('可爱得差点没把屋顶给掀了，一天到晚只嚷着他会飞。', '可爱得差点把屋顶给掀了，一天到晚只嚷着他会飞。', '差点没')	1	1	[2.8911438e-05, 0.99997103]
('眼看着国外选手在各种国际、国内哪怕是俱乐部间的比赛中竞争得好不热闹，中国泳军在本次奥运选拔赛前后只是埋头苦练，奥运会前几乎没有任何参赛计划。', '眼看着国外选手在各种国际、国内哪怕是俱乐部间的比赛中竞争得好热闹，中国泳军在本次奥运选拔赛前后只是埋头苦练，奥运会前几乎没有任何参赛计划。', '好不a')	1	1	[2.8704131e-05, 0.9999713]
('池中，摇着萤红尾巴的大金鱼，穿过睡莲枝叶相追逐，好不亲热；而静立在水畔的女人，只有发钗上一条细细的银坠子，在风里伶伶仃仃的飘摇着。', '池中，摇着萤红尾巴的大金鱼，穿过睡莲枝叶相追逐，好亲热；而静立在水畔的女人，只有发钗上一条细细的银坠子，在风里伶伶仃仃的飘摇着。', '好不a')	1	1	[2.6418087e-05, 0.99997354]
('”手上的话筒嘟嘟响，但宋心亚几乎没听到。“是啊，先生没告诉你吗？', '”手上的话筒嘟嘟响，但宋心亚几乎听到。“是啊，先生没告诉你吗？', '几乎没')	0	0	[0.999938, 6.200655e-05]
('到沧州以后，他每天都要工作１５个小时以上，几乎没休过一个节假日，没睡过多少囫囵觉。', '到沧州以后，他每天都要工作１５个小时以上，几乎休过一个节假日，没睡过多少囫囵觉。', '几乎没')	0	0	[0.9999404, 5.9577826e-05]
('”“中指‘普贤指’佛光初现，阴魂已遭惨灭，魂飞魄散，凄厉鬼嚎哀哭，好不吓人，犹如置身炼狱。', '”“中指‘普贤指’佛光初现，阴魂已遭惨灭，魂飞魄散，凄厉鬼嚎哀哭，好吓人，犹如置身炼狱。', '好不a')	1	1	[2.6336913e-05, 0.99997365]
('有一天，白居易又到赵羽家饮酒赏景，好不痛快。赵羽见白太守已有几分醉意，便说：“大人如此枉驾光临寒舍，能否再赏光为寒舍小楼题个雅号呢？', '有一天，白居易又到赵羽家饮酒赏景，好痛快。赵羽见白太守已有几分醉意，便说：“大人如此枉驾光临寒舍，能否再赏光为寒舍小楼题个雅号呢？', '好不a')	1	1	[2.7553397e-05, 0.99997246]
('杨雪好不自觉，何苦要自作多情！', '杨雪好自觉，何苦要自作多情！', '好不a')	0	0	[0.99991, 8.999837e-05]
('然后轿帘掀开了一角，露出一只雪白的皓腕，将婢女招到轿门前，教茶郎差点没看傻了眼。', '然后轿帘掀开了一角，露出一只雪白的皓腕，将婢女招到轿门前，教茶郎差点看傻了眼。', '差点没')	1	1	[2.668461e-05, 0.9999733]
