sentences	gold	predict	probability
('黄浦区首批动迁居民利用国庆长假冒雨前来参观选房，好不热闹！73岁的吴美琴老妈妈家住董家渡街道花园港路89号，原本是老房子。', '黄浦区首批动迁居民利用国庆长假冒雨前来参观选房，好热闹！73岁的吴美琴老妈妈家住董家渡街道花园港路89号，原本是老房子。', '好不a')	1	1	[2.1952359e-05, 0.99997807]
('也看见过这样一些人，喜欢说假话却总也传不出去，刚作第一度传播就弹了回来给自己享用，好不丧气。是不是他们智商太低，编造能力太差？', '也看见过这样一些人，喜欢说假话却总也传不出去，刚作第一度传播就弹了回来给自己享用，好丧气。是不是他们智商太低，编造能力太差？', '好不a')	1	1	[2.8475057e-05, 0.9999715]
('梦雪整个人跌在他的身上，胸贴胸，颊贴颊，只差没嘴对嘴。', '梦雪整个人跌在他的身上，胸贴胸，颊贴颊，只差嘴对嘴。', '只差没')	1	1	[2.0099787e-05, 0.99997985]
('她的确需要一些提振精神的茶水，昨夜她几乎没合眼，今天还得培养精神以便到机场时有力气逃离。', '她的确需要一些提振精神的茶水，昨夜她几乎合眼，今天还得培养精神以便到机场时有力气逃离。', '几乎没')	0	0	[0.9999436, 5.6430144e-05]
('刚走进公园，就看见一群孩子们在打雪仗，好不热闹。进了服装店，走到化妆品柜台前，齐娟拿出一支口红试了试，问张萍：“颜色好不好看？', '刚走进公园，就看见一群孩子们在打雪仗，好热闹。进了服装店，走到化妆品柜台前，齐娟拿出一支口红试了试，问张萍：“颜色好不好看？', '好不a')	1	1	[2.2185359e-05, 0.9999778]
('因为在这之前，她得了一场重病，差点没到阴间去同她那牺牲的老伴、儿子团聚。', '因为在这之前，她得了一场重病，差点到阴间去同她那牺牲的老伴、儿子团聚。', '差点没')	1	1	[0.00012791484, 0.9998721]
('胡家众仙一向诙谐倜傥，既能化作好女迷人，又能制造瓷器戏世，难免不会画几个烟壶来捉弄一下红尘中人。', '胡家众仙一向诙谐倜傥，既能化作好女迷人，又能制造瓷器戏世，难免会画几个烟壶来捉弄一下红尘中人。', '难免不')	1	1	[4.9798615e-05, 0.9999502]
('大伙的晚服不过是急就章店里买回来的成衣，但这位小姐身上一袭舞衣却使她看上去宛如林间小仙子，它用似云如雾般的灰紫色软烟罗纱制成，像是用了许多料子，偏又十分贴身，好不漂亮。乃意一时间被她吸引，渐渐走近。', '大伙的晚服不过是急就章店里买回来的成衣，但这位小姐身上一袭舞衣却使她看上去宛如林间小仙子，它用似云如雾般的灰紫色软烟罗纱制成，像是用了许多料子，偏又十分贴身，好漂亮。乃意一时间被她吸引，渐渐走近。', '好不a')	1	1	[2.6587475e-05, 0.9999734]
('突然，她被凑近的一张笑脸吓了一大跳，差点没惊叫出声。', '突然，她被凑近的一张笑脸吓了一大跳，差点惊叫出声。', '差点没')	1	1	[2.4623892e-05, 0.9999753]
('大门上火红朱漆，雕梁画栋，石狮雄峙，气派好不威严。纪天寒心中疑问丛生，心想如此大户，何以会轻易的让闺女被山贼捉走。', '大门上火红朱漆，雕梁画栋，石狮雄峙，气派好威严。纪天寒心中疑问丛生，心想如此大户，何以会轻易的让闺女被山贼捉走。', '好不a')	1	1	[2.3961595e-05, 0.99997604]
('可爱得差点没把屋顶给掀了，一天到晚只嚷着他会飞。', '可爱得差点把屋顶给掀了，一天到晚只嚷着他会飞。', '差点没')	1	1	[2.8801498e-05, 0.99997115]
('眼看着国外选手在各种国际、国内哪怕是俱乐部间的比赛中竞争得好不热闹，中国泳军在本次奥运选拔赛前后只是埋头苦练，奥运会前几乎没有任何参赛计划。', '眼看着国外选手在各种国际、国内哪怕是俱乐部间的比赛中竞争得好热闹，中国泳军在本次奥运选拔赛前后只是埋头苦练，奥运会前几乎没有任何参赛计划。', '好不a')	1	1	[2.5613075e-05, 0.99997437]
('池中，摇着萤红尾巴的大金鱼，穿过睡莲枝叶相追逐，好不亲热；而静立在水畔的女人，只有发钗上一条细细的银坠子，在风里伶伶仃仃的飘摇着。', '池中，摇着萤红尾巴的大金鱼，穿过睡莲枝叶相追逐，好亲热；而静立在水畔的女人，只有发钗上一条细细的银坠子，在风里伶伶仃仃的飘摇着。', '好不a')	1	1	[2.1916192e-05, 0.99997807]
('”手上的话筒嘟嘟响，但宋心亚几乎没听到。“是啊，先生没告诉你吗？', '”手上的话筒嘟嘟响，但宋心亚几乎听到。“是啊，先生没告诉你吗？', '几乎没')	0	0	[0.99994504, 5.496748e-05]
('到沧州以后，他每天都要工作１５个小时以上，几乎没休过一个节假日，没睡过多少囫囵觉。', '到沧州以后，他每天都要工作１５个小时以上，几乎休过一个节假日，没睡过多少囫囵觉。', '几乎没')	0	0	[0.9999399, 6.0055892e-05]
('”“中指‘普贤指’佛光初现，阴魂已遭惨灭，魂飞魄散，凄厉鬼嚎哀哭，好不吓人，犹如置身炼狱。', '”“中指‘普贤指’佛光初现，阴魂已遭惨灭，魂飞魄散，凄厉鬼嚎哀哭，好吓人，犹如置身炼狱。', '好不a')	1	1	[2.4780264e-05, 0.9999752]
('有一天，白居易又到赵羽家饮酒赏景，好不痛快。赵羽见白太守已有几分醉意，便说：“大人如此枉驾光临寒舍，能否再赏光为寒舍小楼题个雅号呢？', '有一天，白居易又到赵羽家饮酒赏景，好痛快。赵羽见白太守已有几分醉意，便说：“大人如此枉驾光临寒舍，能否再赏光为寒舍小楼题个雅号呢？', '好不a')	1	1	[2.348858e-05, 0.9999765]
('杨雪好不自觉，何苦要自作多情！', '杨雪好自觉，何苦要自作多情！', '好不a')	0	0	[0.9998393, 0.00016072381]
('然后轿帘掀开了一角，露出一只雪白的皓腕，将婢女招到轿门前，教茶郎差点没看傻了眼。', '然后轿帘掀开了一角，露出一只雪白的皓腕，将婢女招到轿门前，教茶郎差点看傻了眼。', '差点没')	1	1	[2.6188241e-05, 0.9999738]
(' 马明顺在厂里几乎没休过班，每天早晨进厂干活比谁都早，吃完饭又一直在车间里忙乎。', ' 马明顺在厂里几乎休过班，每天早晨进厂干活比谁都早，吃完饭又一直在车间里忙乎。', '几乎没')	0	0	[0.9999349, 6.505856e-05]
('老师也暗示那些成绩好的同学：“会考就是学会考试，你们成绩好，考重点大学没问题，会考成绩差一点没关系，给某某让个步，帮点忙(指递答案条子)，保证他们上4%的保送圈，两全其美嘛！', '老师也暗示那些成绩好的同学：“会考就是学会考试，你们成绩好，考重点大学没问题，会考成绩差一点关系，给某某让个步，帮点忙(指递答案条子)，保证他们上4%的保送圈，两全其美嘛！', '差点没')	0	0	[0.9999201, 7.984977e-05]
('”那天晚上晚饭时分，迪奇宣布说，她想到一个目的地，非常适合他前去，德夫林差点没笑掉大牙：“我认为我可以消失，但是不能活埋自己。', '”那天晚上晚饭时分，迪奇宣布说，她想到一个目的地，非常适合他前去，德夫林差点笑掉大牙：“我认为我可以消失，但是不能活埋自己。', '差点没')	1	1	[2.2955488e-05, 0.999977]
('池水清澈碧绿，荷花绿叶亭亭，一群群活泼的小鱼从荷叶下游来游去，好不快活。大大小小的青蛙有的蹲在荷叶上，有的站在池塘边，鼓着一对大眼睛“咕呱咕呱”地叫着。', '池水清澈碧绿，荷花绿叶亭亭，一群群活泼的小鱼从荷叶下游来游去，好快活。大大小小的青蛙有的蹲在荷叶上，有的站在池塘边，鼓着一对大眼睛“咕呱咕呱”地叫着。', '好不a')	1	1	[2.3013576e-05, 0.999977]
('从当政者的角度看，这样的社会天下一片肃然，没有人敢乱说乱动，如铁板一块，如铁幕一般，指哪打哪，好不威风，却不知自身已经陷进这种不平衡的深渊里了。', '从当政者的角度看，这样的社会天下一片肃然，没有人敢乱说乱动，如铁板一块，如铁幕一般，指哪打哪，好威风，却不知自身已经陷进这种不平衡的深渊里了。', '好不a')	1	1	[2.3631905e-05, 0.9999764]
('”许护哈哈大笑，在段逸肩上擂了一拳，叫道：“我早知你够义气，不象那个小丫头，拿腔作调的，好不肉麻！”便听门外一个娇声道：“你在人家背后讲坏话，就够义气了？', '”许护哈哈大笑，在段逸肩上擂了一拳，叫道：“我早知你够义气，不象那个小丫头，拿腔作调的，好肉麻！”便听门外一个娇声道：“你在人家背后讲坏话，就够义气了？', '好不a')	1	1	[2.6807322e-05, 0.9999732]
('结实的肌肉与宽阔的胸膛上，挂着许多细碎的牙印、指印和瘀青，好不壮观！小莫烧红了脸，被他嘲龙的语气羞得不自在地低下头，瞟着仅用被单蔽体的胸膛，想起昨夜的疯狂，心头猛跳。', '结实的肌肉与宽阔的胸膛上，挂着许多细碎的牙印、指印和瘀青，好壮观！小莫烧红了脸，被他嘲龙的语气羞得不自在地低下头，瞟着仅用被单蔽体的胸膛，想起昨夜的疯狂，心头猛跳。', '好不a')	1	1	[2.3287466e-05, 0.99997675]
('人们头裹白毛巾，腰束红腰带，手持带红绸的鼓槌儿，排成整齐的方阵，走村串巷，把春节的气氛渲染得好不热闹。', '人们头裹白毛巾，腰束红腰带，手持带红绸的鼓槌儿，排成整齐的方阵，走村串巷，把春节的气氛渲染得好热闹。', '好不a')	1	1	[2.2522365e-05, 0.99997747]
('这次‘仙宗庙门’的大师来到‘慈京城’，一定不会输给‘八卦大仙’及‘六壬神门’，难怪如此众多善男信女，一大清早便来排队问卜，好不热闹。', '这次‘仙宗庙门’的大师来到‘慈京城’，一定不会输给‘八卦大仙’及‘六壬神门’，难怪如此众多善男信女，一大清早便来排队问卜，好热闹。', '好不a')	1	1	[2.2178441e-05, 0.9999778]
('我们再晚片刻，便难免不为所伤了。', '我们再晚片刻，便难免为所伤了。', '难免不')	1	1	[7.447231e-05, 0.9999255]
('回忆这样的往事，难免不使人惆怅之情倍增。', '回忆这样的往事，难免使人惆怅之情倍增。', '难免不')	1	1	[6.562333e-05, 0.9999343]
('男女之事，即使如何谨严自守，也难免没有意乱情迷之时。', '男女之事，即使如何谨严自守，也难免有意乱情迷之时。', '难免不')	1	1	[0.00014730205, 0.99985266]
('他一撒手，整个儿把老爷扔河里啦！差点儿没把老爷淹死。', '他一撒手，整个儿把老爷扔河里啦！差点儿把老爷淹死。', '差点没')	1	1	[2.6137122e-05, 0.9999739]
('眼望着外面的茫茫雪野好不兴奋，出人意料地还“咴咴”叫了起来。', '眼望着外面的茫茫雪野好兴奋，出人意料地还“咴咴”叫了起来。', '好不a')	1	1	[3.11689e-05, 0.9999689]
('”握思冷着声音，双眸荡漾冰冷的灿光，瞪得阿道夫只差没打一记冷颤。', '”握思冷着声音，双眸荡漾冰冷的灿光，瞪得阿道夫只差打一记冷颤。', '只差没')	1	1	[2.1567863e-05, 0.9999784]
('“那天晚上我们几乎没睡觉。”她说。', '“那天晚上我们几乎睡觉。”她说。', '几乎没')	0	0	[0.99994624, 5.376278e-05]
('传达室的值班老头不让他进去，因为他无法说出他要找的人的名字，“我努力向他形容你的特征，可适得其反，他把我当成一个马路无赖了，只差没叫保安抓我了。', '传达室的值班老头不让他进去，因为他无法说出他要找的人的名字，“我努力向他形容你的特征，可适得其反，他把我当成一个马路无赖了，只差叫保安抓我了。', '只差没')	1	1	[2.0764586e-05, 0.99997926]
('他骄傲的那部分要他也展现自己，他自卑的部分要他小心别失去环秋，仔细想想，自卑的成分还是大了些。', '他骄傲的那部分要他也展现自己，他自卑的部分要他小心失去环秋，仔细想想，自卑的成分还是大了些。', '小心别')	1	1	[0.0008028755, 0.9991972]
('”“哼，看我不告诉她。', '”“哼，看我告诉她。', '看我不')	1	1	[9.6131196e-05, 0.9999039]
